"numenq","sch_lev","farm_f","trad_f","exec_f","tech_f","whc_f","blc_f","noocc_f","farm_m","trad_m","exec_m","tech_m","whc_m","blc_m","noocc_m","orfr","oroecd","orother","foreign","late6","urban","male","age98","date_first","full_first","wage_first","employed_36","full_36","wage_36","experience_36","employed_60","full_60","wage_60","experience_60"
"510853",5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,22,12,1,1599,1,1,1728,24,1,1,1524,48
"510876",5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,21,14,1,2287,1,1,2439,22,1,1,2439,46
"510878",6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,24,7,1,945,1,1,966,29,1,1,966,53
"510885",6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,21,10,1,877,1,1,945,19,1,0,,41
"510893",5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,26,12,1,1311,1,1,1505,24,1,1,1505,48
"510894",5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,26,13,1,1311,1,1,508,23,1,1,508,47
"510897",5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,26,7,1,871,1,1,1111,17,0,,,34
"510900",5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,22,7,1,1142,1,1,1156,29,1,1,1569,53
"510910",3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,21,2,0,,1,1,1056,33,1,1,1056,57
"510912",7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,22,13,1,1123,1,1,2550,23,1,1,2550,47
"510926",5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,23,16,1,1143,1,0,1263,20,1,0,1263,44
"510941",6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,21,31,1,1220,1,1,1220,5,1,1,1162,29
"510951",7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,25,16,1,963,1,1,1524,20,1,1,3016,44
"510954",7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,25,8,0,1549,1,1,1549,28,1,1,1549,52
"510959",5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,24,5,0,,1,1,1113,20,1,1,1100,44
"510968",7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,24,7,1,1052,1,1,1820,21,1,1,1820,45
"510970",6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,23,9,0,,1,1,1024,26,1,1,886,42
"510974",5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,24,13,1,1174,1,1,1601,23,1,1,1601,47
"510975",5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,23,7,0,,1,1,1300,29,1,1,1300,53
"510977",7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,24,22,1,1524,1,1,1870,14,1,1,1870,38
"510980",7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,29,31,1,1220,0,,,2,1,1,1250,10
"510981",7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,26,12,1,857,1,1,1006,24,1,1,1006,48
"510983",6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,25,5,1,1407,0,,,20,1,1,1098,37
"510988",6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,24,8,1,1207,1,1,1599,28,1,1,1829,52
"510993",6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,27,5,0,,1,0,,31,1,1,1480,48
"510996",5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,21,12,1,1220,1,1,1651,24,1,1,1200,48
"511005",6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,27,9,1,1175,1,1,1524,27,1,1,1524,51
"511017",5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,23,13,1,1220,1,1,1296,23,1,1,1500,47
"511018",5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,23,9,1,1084,1,1,1238,27,1,1,1238,51
"511025",7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,31,11,1,1503,1,1,1733,25,1,1,1733,49
"511034",5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,22,13,1,1545,1,1,1594,23,1,1,1594,47
"511042",6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,21,9,,,1,1,1601,16,1,1,1601,40
"511053",3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,27,3,1,963,1,0,963,33,1,0,963,57
"511057",5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,23,13,1,1441,1,1,1486,23,1,1,1486,47
"511061",6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,23,33,1,1357,1,1,1600,3,1,1,1650,27
"511063",5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,21,13,1,1053,1,1,1576,23,1,1,1576,47
"511065",5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,22,13,1,1266,1,0,,17,1,1,1448,40
"511070",5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,23,13,1,1265,1,1,1657,23,1,1,1657,47
"511078",5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,,0,24,13,1,1235,1,1,1517,23,1,1,1845,47
"511082",6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,25,16,1,1524,1,1,2383,20,1,1,2383,44
"511100",7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,27,34,1,2030,1,1,2020,2,1,1,2020,26
"511103",5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,22,13,1,1220,1,1,1561,23,1,1,1561,47
"511130",6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,25,38,1,1054,0,,,0,1,1,1281,22
"511138",3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,20,10,1,1113,1,1,1153,26,1,1,1153,50
"511154",6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,21,7,,,1,1,787,25,1,1,980,49
"511188",7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,23,21,1,1110,1,1,1143,15,1,1,1143,39
"511202",5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,25,12,1,1296,1,0,1296,24,1,0,1296,48
"511210",5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,23,12,1,1103,1,0,1103,24,1,0,1103,48
"511212",6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,24,10,1,1261,1,1,1664,26,1,1,1664,50
"511215",6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,23,21,0,,1,1,1500,15,1,1,1500,39
"511238",5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,23,13,1,1413,1,1,1703,23,1,1,1703,47
"511261",5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,23,12,1,1465,1,1,1098,24,1,1,1333,48
"511266",5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,25,13,1,1220,1,1,1524,23,1,1,1524,47
"511267",5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,24,12,0,1558,1,1,1558,24,1,1,1558,48
"511271",5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,23,14,1,1372,1,1,1400,22,1,1,1400,46
"511284",5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,24,11,1,534,1,1,915,23,1,1,1386,47
"511289",5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,24,13,1,1407,1,1,1220,13,0,,,20
"511290",5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,22,13,0,,1,1,1571,23,1,1,1571,47
"511293",5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,22,13,0,,1,1,1607,23,1,1,1607,47
"511300",5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,21,13,1,1220,1,1,1475,23,1,1,1475,47
"511307",7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,26,7,0,,1,1,1143,29,1,1,1616,53
"511309",5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,21,11,0,,1,1,1560,24,1,1,1560,48
"511322",5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,25,13,1,1515,1,1,1679,23,1,1,1679,47
"511323",5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,24,7,,,1,1,1141,29,1,1,1141,53
"511325",5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,24,13,1,1203,1,1,1471,23,1,1,1471,47
"511327",6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,21,9,1,871,0,,,16,1,1,2000,21
"511330",5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,24,13,1,1111,1,1,1500,23,1,1,1500,47
"511344",5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,23,8,1,1296,1,1,1548,28,1,1,1548,52
"511353",5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,22,7,1,893,1,1,1322,29,1,1,1322,53
"511365",7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,23,7,,,1,1,1781,29,1,1,1781,53
"511367",5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,22,13,1,1111,1,1,1400,23,0,,,45
"511385",5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,24,9,1,1220,1,1,1524,24,1,1,1524,48
"511389",5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,23,7,1,810,1,1,1156,18,1,1,1563,42
"511392",7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,23,33,1,1220,1,1,1524,3,1,1,1625,27
"511405",6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,26,6,1,859,1,1,888,30,1,1,888,54
"511412",5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,22,15,1,1321,1,1,1600,21,1,1,1600,45
"511414",5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,24,25,1,1728,1,1,1800,11,1,1,1800,35
"511420",6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,23,8,0,,1,0,,28,1,0,,52
"511425",5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,16,14,1,1829,1,1,2600,22,1,1,2600,46
"511430",5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,,0,31,7,1,1271,1,1,1464,29,1,1,1464,53
"511438",5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,23,13,0,1583,1,1,1583,23,1,1,1583,47
"511445",5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,22,12,1,1261,1,1,1617,24,1,1,1617,48
"511447",7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,22,9,1,810,1,1,1625,27,1,1,1625,51
"511453",7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,25,9,0,1052,1,1,1052,27,1,1,1829,51
"511463",7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,22,22,1,1448,1,1,2058,14,1,1,2058,38
"511465",5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,23,13,1,2033,1,1,2925,23,1,1,2925,47
"511466",7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,23,11,1,1111,1,1,1156,7,1,1,1322,26
"511472",6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,25,34,1,1817,1,1,1981,2,1,1,1981,26
"511478",7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,23,7,0,,1,1,1875,11,1,1,1875,35
"511483",7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,26,7,,,0,,,19,1,1,1954,41
"511498",6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,24,6,,,0,,,21,1,1,1189,42
"511504",5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,24,62,,,0,,,0,0,,,0
"511510",5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,23,24,1,810,0,,,12,0,,,27
"511514",5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,24,12,0,1601,1,1,1601,24,1,1,1601,48
"511524",5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,23,24,1,823,1,1,952,12,1,1,952,36
"511535",5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,23,18,0,,1,0,,18,1,0,,42
"511539",6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,25,6,0,,1,1,1357,30,1,1,1357,54
"511552",5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,22,12,1,1220,1,1,1601,24,1,1,1601,48
"511559",6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,24,6,1,1085,1,1,1385,30,1,1,1385,54
"511579",5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,23,13,1,1098,1,1,1404,23,1,1,1448,47
"511580",5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,21,13,0,1537,1,1,1537,23,1,1,1700,47
"511585",5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,24,13,1,1111,1,1,1692,14,1,1,1692,38
"511605",3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,22,5,0,1314,1,1,1314,31,1,1,1314,55
"511607",5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,22,13,1,1626,1,1,1489,23,1,1,2000,47
"511627",5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,23,15,1,1931,1,1,2600,21,1,1,2600,45
"511654",5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,23,16,1,1250,1,1,1523,20,1,1,1523,44
"511659",5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,23,19,1,1296,1,1,1589,17,1,1,1589,41
"511662",5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,22,7,1,1448,1,1,1524,29,1,1,1715,53
"511664",5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,28,7,0,,1,0,,29,1,0,,53
"511666",5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,23,15,1,1357,1,1,1561,20,1,1,1561,44
"511678",5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,30,12,0,1950,1,1,1950,24,1,1,1950,48
"511684",5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,22,15,1,1143,1,1,1500,21,1,1,1500,45
"511685",7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,22,7,1,810,1,1,1464,26,1,1,1464,50
"511688",5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,23,13,1,1067,1,1,1529,13,1,1,1529,37
"511692",5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,30,13,1,1265,1,1,1372,23,1,1,1372,47
"511697",3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,24,10,0,,1,1,1357,26,1,1,1357,50
"511710",7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,23,10,0,,1,1,1564,26,1,1,1564,50
"511717",5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,25,13,1,1220,1,1,1825,23,1,1,1825,47
"511724",7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,26,10,0,1473,1,1,1473,26,1,1,1473,50
"511734",6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,23,11,1,610,1,1,1296,22,1,1,1296,46
"511745",5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,23,13,0,,1,1,1665,19,1,1,1665,43
"511757",7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,23,17,1,810,1,1,1006,19,1,1,1006,43
"511758",5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,21,13,1,1159,1,1,1500,23,1,1,1500,47
"511759",7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,25,9,0,,1,1,1100,26,1,1,1000,50
"511772",6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,24,21,1,884,1,1,950,15,1,1,1300,39
"511780",6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,22,2,1,915,1,0,,30,0,,,37
"511783",5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,22,12,1,1753,1,1,2210,24,1,1,3167,48
"511793",6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,24,9,0,1829,1,1,1829,27,1,1,1829,51
"511808",5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,23,12,1,1143,1,1,1829,24,1,1,1829,48
"511809",6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,22,10,0,,1,1,1400,14,1,1,1400,38
"511812",5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,23,13,1,1524,1,1,1210,23,1,1,1210,47
"511815",7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,25,7,,,1,0,1265,6,1,0,1265,30
"511825",3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,20,16,0,,1,0,,20,1,0,,44
"511831",5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,22,12,1,1433,1,1,1600,24,1,1,1600,48
"511859",5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,23,12,1,1220,0,,,22,0,,,22
"511861",5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,,,1,0,1,0,21,13,1,1261,1,1,1531,23,1,1,1531,47
"511869",6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,23,7,,,1,1,1383,18,1,1,1383,42
"511872",5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,25,12,1,1539,1,1,1300,24,1,1,1300,48
"511879",5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,24,7,,,1,1,1524,25,1,1,1524,49
"511894",7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,26,8,,,1,1,3125,28,1,1,3125,52
"511899",5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,23,12,1,1372,1,1,1524,13,1,1,1524,37
"511914",6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,21,7,,,1,1,1433,7,1,1,1608,31
"511920",7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,23,36,1,1908,1,1,1693,0,1,1,1693,24
"511925",5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,23,13,1,1626,1,0,1626,23,1,0,1626,47
"511928",5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,21,13,1,1143,1,1,1220,23,1,1,1322,35
"511929",6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,23,37,1,991,0,,,0,1,1,991,23
"511934",5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,22,13,1,1353,1,1,1626,23,1,1,1626,47
"511936",7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,23,7,,,1,1,1296,27,1,1,1296,51
"511938",5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,30,10,1,1372,1,1,2992,26,1,1,2992,50
"511955",5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,25,7,1,915,1,1,787,23,1,1,787,47
"511957",6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,22,10,0,,0,,,25,1,1,1200,44
"511958",6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,27,9,,,0,,,2,0,,,2
"511967",6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,30,7,,,1,0,,29,0,,,36
"511975",5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,23,13,1,1202,1,1,1385,23,1,1,1385,47
"511976",3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,24,3,1,810,1,0,,26,1,0,,50
"512002",7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,22,11,1,854,0,,,10,1,1,1150,26
"512009",6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,22,7,,,1,1,881,26,1,1,1450,50
"512032",7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,23,19,1,1239,1,1,1524,13,1,1,1524,37
"512034",7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,23,21,1,1098,1,1,1098,15,1,1,1741,39
"512041",5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,30,12,1,1143,1,1,1524,24,1,1,1524,48
"512043",5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0,22,13,1,1261,1,1,1550,23,1,1,1550,47
"512054",5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,24,16,1,1601,1,1,1804,20,1,1,1601,44
"512066",5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,22,7,,,1,1,1677,22,1,1,1192,44
"512071",3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,27,7,,,1,0,,29,1,0,,53
"512076",5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,25,6,1,909,1,1,950,30,0,,,51
"512091",6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,23,10,0,,1,1,1600,14,1,1,1600,38
"512103",5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,25,11,1,1311,1,1,1519,25,1,1,1650,49
"512111",6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,27,10,0,,1,1,1098,16,1,1,1156,38
"512117",3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,19,16,1,504,1,1,1300,20,1,1,1300,44
"512133",6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,25,11,1,838,0,,,8,1,1,1475,31
"512137",7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,24,11,1,1448,1,1,1725,21,1,1,1725,45
"512140",6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,23,9,,,1,1,850,26,1,1,1300,50
"512141",7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,24,16,1,854,1,1,1143,20,1,1,1266,40
"512142",7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,23,10,1,810,0,,,8,1,1,1200,21
"512162",5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,21,12,1,1418,1,1,1408,24,1,1,1408,48
"512165",6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,23,7,0,,1,1,1600,17,1,1,1600,41
"512168",5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,22,9,0,,1,1,1199,14,0,,,21
"512169",5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,23,14,1,991,1,1,1677,22,1,1,1677,46
"512182",5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,22,12,1,1220,1,1,1300,23,1,1,1300,47
"512195",5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,22,6,1,873,1,1,1238,23,1,1,1417,47
"512209",5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,23,13,1,1067,1,1,1593,23,1,1,1593,47
"512223",6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,24,4,1,1067,1,1,1157,25,1,1,1157,49
"512229",7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,29,25,0,,1,1,856,11,0,,,24
"512230",7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,26,14,1,899,1,1,945,22,1,1,945,46
"512237",5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,27,13,1,1189,1,1,1492,23,1,1,1492,47
"512238",6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,24,7,0,960,1,1,960,29,0,,,45
"512259",7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,25,42,1,957,0,,,0,1,1,1017,18
"512270",6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,22,8,,,0,,,12,1,1,991,28
